"url","page_type","category","source_file","http_status_evidence","redirect_target","title","canonical_evidence","robots_evidence","in_sitemap","user_intent","unique_value","content_source_link_status","function_test_result","duplicate_group","decision","priority","evidence_level","task_status","revalidation","traffic_index_backlink"
"https://spinkorea.kr/tools/net-salary","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","연봉 실수령액 계산기 | 4대보험·소득세 공제 후 월급","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","4대보험과 소득세를 공제한 실제 수령 월급을 계산합니다.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","TESTED_LIVE_DEV_2026-09-12: rates/labels verified consistent after fix; browser console clean except pre-existing label-less input a11y issue","CONFIRMED","","IMPROVE","P0","CONFIRMED","DONE (2026-09-12: 2026년 4대보험 요율 반영, 출처/검토일 표기 추가)","2026-09-12","UNKNOWN"
"https://spinkorea.kr/tools/calorie-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","칼로리 계산기 | 기초대사량(BMR)·일일 권장 칼로리","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","BMR과 TDEE로 다이어트·유지·증량 목표 칼로리를 계산합니다.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/body-fat","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","체지방률 계산기 | Navy Method 체성분 분석","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","Navy Method로 체지방률과 체성분을 분석합니다.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/sleep-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","수면 계산기 | 90분 사이클 최적 기상·취침 시각","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","90분 수면 사이클 기준 최적 기상·취침 시각을 계산합니다.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","TESTED_LIVE_DEV_2026-09-12: renders correctly after disclaimer edit; browser console clean","CONFIRMED","","IMPROVE","P1","CONFIRMED","DONE (2026-09-12: 90분 고정 주기 단정 표현에 개인차 안내 추가)","2026-09-12","UNKNOWN"
"https://spinkorea.kr/tools/vat-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","부가세 계산기 | 공급가액·부가세·공급대가 자동 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","공급가액↔세금포함 금액 환산, 부가세(10%) 자동 계산.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/area-converter","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","평수 계산기 | 평↔m²↔ft² 면적 변환","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","평↔m²↔ft² 면적 상호 변환, 아파트 평형별 바로 보기 제공.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/date-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","날짜 계산기 | 두 날짜 사이 기간 일·주·개월·년 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","두 날짜 사이 일수·주·개월·년 기간 계산, 계약/근무 기간 확인.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/margin-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","마진율 계산기 | 원가·판매가·마진율 자동 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","원가·판매가·마진율 3방향 계산, 마크업률 동시 확인.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/discount-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","할인율 계산기 | 정가·할인율·할인가·절약 금액 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","정가·할인율·할인가 3방향 계산, 절약 금액 자동 표시.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/calorie-burn","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","칼로리 소모 계산기 | 운동별 소모 칼로리·지방 연소량","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","MET 기반 운동별 소모 칼로리와 지방 연소량 계산.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/dutch-pay","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","더치페이 계산기 | 총 금액 n명 분할·1인당 금액 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","총 금액을 n명으로 나눠 1인당 금액 계산. 할인 차감 지원.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/speed-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","속도 계산기 | 거리·시간·속도 3방향 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","거리·시간·속도 3방향 계산, km/h↔m/s↔mph 변환.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/base-converter","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","진법 변환기 | 2진수·8진수·10진수·16진수 상호 변환","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","2·8·10·16진수 상호 변환, 프리픽스(0b/0x) 포함 표시.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/water-intake","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","수분 섭취량 계산기 | 체중·활동량별 하루 권장 물 섭취량","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","체중×활동 계수로 하루 권장 수분량 계산. 잔·병 수로 표시.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/fuel-economy","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","연비 계산기 | 주행거리·연비·연료비 자동 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","연비·연료비·주유량 3방향 계산, 유가 프리셋 지원.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/statistics-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","통계 계산기 | 평균·중앙값·표준편차·분산 한번에 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","개수·합계·평균·중앙값·표준편차 등 10가지 통계량 동시 계산.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/uuid-generator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","UUID 생성기 | UUID v4 온라인 무료 생성","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","UUID v4 최대 10개 즉시 생성, 개별·전체 복사 지원.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/ideal-weight","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","이상 체중 계산기 | BMI·Broca·Hamwi 공식 비교","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","BMI·Broca·Hamwi 세 공식으로 이상 체중 범위 비교.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/roi-calculator","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","투자 수익률 계산기 | ROI·CAGR·목표 금액 계산","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","ROI·CAGR·목표 금액 세 가지 모드 투자 수익 계산.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/tools/word-frequency","tool","tools","src/pages/tools/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","단어 빈도 분석기 | 텍스트 키워드 빈도 분석","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","텍스트에서 단어 빈도 TOP N 분석, 불용어 제거 지원.","ToolLayout 공통 구조 사용 확인(코드 리뷰), 개별 실행 미검증","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/privacy","static_page","core","src/pages/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","개인정보처리방침 | SpinFlow","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","사용자 개인정보와 브라우저 저장 데이터 처리 방침입니다.","","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/terms","static_page","core","src/pages/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","이용약관 | SpinFlow","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","서비스 이용에 필요한 기본 약관입니다.","","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/about","static_page","core","src/pages/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","SpinFlow 소개 | 무료 결정 도구·생활 유틸리티 51종","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","설치 없이 사용할 수 있는 결정 도구와 생활 유틸리티를 제공합니다.","","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/faq","static_page","core","src/pages/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","자주 묻는 질문 (FAQ) | SpinFlow","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","서비스 이용 전 확인할 수 있는 핵심 질문을 정리했습니다.","","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/contact","static_page","core","src/pages/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","문의하기 | SpinFlow","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","서비스 개선 제안과 오류 제보를 받습니다.","","TESTED_LIVE_DEV_2026-09-12: renders correctly after copy fix; browser console clean","CONFIRMED","","IMPROVE","P1","CONFIRMED","DONE (2026-09-12: 실체 없는 운영 문의 채널 문구를 GitHub Issues 단일 채널로 명확화)","2026-09-12","UNKNOWN"
"https://spinkorea.kr/blog","blog_hub","blog","src/pages/*.tsx via src/App.tsx","NOT_VERIFIED (no live HTTP GET against production this session; dev server only)","","블로그 - 룰렛·생산성·도구 활용 가이드 | SpinFlow","NOT_VERIFIED individually this session (SEO.tsx가 자기 URL을 canonical로 설정하는 공통 컴포넌트 사용, 코드상 확인)","NOT_VERIFIED individually (robots.txt는 전체 허용, 페이지별 meta robots 미점검)","Y","결정과 생산성을 돕는 실용 가이드를 제공합니다.","","NOT_VERIFIED_THIS_SESSION (구조만 확인, 브라우저 실행 검증 없음)","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/overcome-decision-fatigue","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","결정 장애(Decision Fatigue)를 극복하는 3가지 과학적인 방법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/bmi-healthy-weight-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","BMI 계산기로 알아보는 건강한 체중 관리의 모든 것","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/password-security-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","강력한 비밀번호 만들기: 해킹으로부터 계정을 지키는 완벽 가이드","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","IMPROVE 적용: 3~6개월 주기 변경 권고 문구를 NIST 최신 기준(유출 시에만 변경)으로 수정","CONFIRMED","비밀번호 만들기 가이드 중복군 (password-security-guide + strong-password-guide, F5 참조)","MERGE_CANDIDATE","P1","CONFIRMED (두 글 목차·구조 대조로 확인, 문단 단위 대조는 미실시)","DONE (2026-09-12)","2026-09-12","UNKNOWN"
"https://spinkorea.kr/blog/color-code-complete-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","색상 코드 완벽 가이드: HEX, RGB, HSL 이해하기","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/time-management-productivity","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","시간 관리의 기술: 생산성을 2배로 높이는 실전 전략","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/random-choice-psychology","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","랜덤 선택의 심리학: 왜 우리는 결정을 위임하고 싶어하는가","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/digital-wellbeing-tips","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","디지털 웰빙: 스마트폰과 건강하게 공존하는 7가지 방법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/qr-code-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","QR 코드 완벽 가이드: 원리부터 활용까지","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/json-for-beginners","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","JSON 완벽 이해: 개발자가 아니어도 알아야 하는 데이터 형식","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/dday-calculator-life-hacks","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","D-Day 계산기 200% 활용법: 목표 달성의 비밀 무기","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/qr-code-generator-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","무료 QR코드 생성기 완벽 가이드 - 링크를 QR코드로 5초 만에 변환","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/strong-password-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","강력한 비밀번호 만들기 완벽 가이드 - 해킹에서 내 계정 지키는 법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","IMPROVE 적용: 3~6개월 주기 변경 권고 문구를 NIST 최신 기준(유출 시에만 변경)으로 수정","CONFIRMED","비밀번호 만들기 가이드 중복군 (password-security-guide + strong-password-guide, F5 참조)","MERGE_CANDIDATE","P1","CONFIRMED (두 글 목차·구조 대조로 확인, 문단 단위 대조는 미실시)","DONE (2026-09-12)","2026-09-12","UNKNOWN"
"https://spinkorea.kr/blog/age-calculator-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","만 나이 계산기 완벽 가이드: 만 나이·세는 나이·연 나이 한 번에 정리","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/lotto-number-strategy","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","로또 번호 생성기 완벽 가이드: 랜덤이 최선인 이유","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/text-counter-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","글자수 세기 완벽 가이드: 자소서·SNS·유튜브 최적 글자수","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/percentage-calculator-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","퍼센트 계산기 완벽 가이드: 할인율·세금·인상률 빠르게 계산","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
